year	imdbId	title	genre1	genre2	genre3
2018	1825683	Black Panther	Action	Adventure	Sci-Fi
2018	4154756	Avengers: Infinity War	Action	Adventure	Fantasy
2018	3606756	Les indestructibles 2	Animation	Action	Adventure
2018	4881806	Jurassic World: Fallen Kingdom	Action	Adventure	Sci-Fi
2018	5463162	Deadpool 2	Action	Adventure	Comedy
2018	2709692	Le Grinch	Animation	Comedy	Family
2018	1477834	Aquaman	Action	Adventure	Fantasy
2018	4912910	Mission impossible: Fallout	Action	Adventure	Thriller
2018	5095030	Ant-Man et la Guêpe	Action	Adventure	Comedy
2018	3778644	Solo: A Star Wars Story	Action	Adventure	Fantasy
2018	1270797	Venom	Action	Sci-Fi	
2018	1517451	A Star Is Born	Drama	Music	Romance
2018	1727824	Bohemian Rhapsody	Biography	Drama	Music
2018	5848272	Ralph 2.0	Animation	Adventure	Comedy
2018	6644200	Sans un bruit	Drama	Horror	Mystery
2018	3104988	Crazy Rich Asians	Comedy	Romance	
2018	5220122	Hotel Transylvania 3: Summer Vacation	Animation	Adventure	Comedy
2018	1502407	Halloween	Horror	Thriller	
2018	4123430	Les animaux fantastiques: Les crimes de Grindelwald	Adventure	Family	Fantasy
2018	4779682	En eaux troubles	Action	Horror	Sci-Fi
2017	2527336	Star Wars: Episode VIII - Les derniers Jedi	Action	Adventure	Fantasy
2017	2771200	La Belle et la Bête	Family	Fantasy	Musical
2017	0451279	Wonder Woman	Action	Adventure	Fantasy
2017	2283362	Jumanji: Bienvenue dans la jungle	Action	Adventure	Comedy
2017	3896198	Les gardiens de la galaxie Vol. 2	Action	Adventure	Comedy
2017	2250912	Spider-Man: Homecoming	Action	Adventure	Sci-Fi
2017	1396484	Ça	Horror	Thriller	
2017	3501632	Thor Ragnarok	Action	Adventure	Comedy
2017	3469046	Moi, moche et méchant 3	Animation	Action	Adventure
2017	0974015	Justice League	Action	Adventure	Fantasy
2017	3315342	Logan	Action	Drama	Sci-Fi
2017	4630562	Fast & Furious 8	Action	Crime	Thriller
2017	2380307	Coco	Animation	Adventure	Comedy
2017	5013056	Dunkerque	Drama	History	Thriller
2017	5052448	Get Out	Horror	Mystery	Thriller
2017	4116284	Lego Batman, le film	Animation	Action	Comedy
2017	3874544	Baby Boss	Animation	Adventure	Comedy
2017	1485796	The Greatest Showman	Biography	Drama	Musical
2017	1790809	Pirates des Caraïbes: la Vengeance de Salazar	Action	Adventure	Fantasy
2017	3731562	Kong: Skull Island	Action	Adventure	Fantasy
2016	3748528	Rogue One: A Star Wars story	Action	Adventure	Sci-Fi
2016	2277860	Le monde de Dory	Animation	Adventure	Comedy
2016	3498820	Captain America: Civil War	Action	Adventure	Sci-Fi
2016	2709768	Comme des bêtes	Animation	Adventure	Comedy
2016	3040964	Le Livre de la jungle	Adventure	Drama	Family
2016	1431045	Deadpool	Action	Adventure	Comedy
2016	2948356	Zootopie	Animation	Adventure	Comedy
2016	2975590	Batman v Superman: L'aube de la justice	Action	Adventure	Fantasy
2016	1386697	Suicide Squad	Action	Adventure	Fantasy
2016	3470600	Tous en scène	Animation	Comedy	Family
2016	3521164	Vaiana, la légende du bout du monde	Animation	Adventure	Comedy
2016	3183660	Les animaux fantastiques	Adventure	Family	Fantasy
2016	1211837	Doctor Strange	Action	Adventure	Fantasy
2016	4846340	Les figures de l'ombre	Biography	Drama	History
2016	4196776	Jason Bourne	Action	Thriller	
2016	2660888	Star Trek: Sans limites	Action	Adventure	Sci-Fi
2016	3385516	X-Men: Apocalypse	Action	Adventure	Sci-Fi
2016	1679335	Les Trolls	Animation	Adventure	Comedy
2016	3783958	La La Land	Comedy	Drama	Music
2016	2267968	Kung Fu Panda 3	Animation	Action	Adventure
2015	2488496	Star Wars: Episode VII - Le réveil de la Force	Action	Adventure	Fantasy
2015	0369610	Jurassic World	Action	Adventure	Sci-Fi
2015	2395427	Avengers: L'ère d'Ultron	Action	Adventure	Sci-Fi
2015	2096673	Vice-versa	Animation	Adventure	Comedy
2015	2820852	Fast & Furious 7	Action	Crime	Thriller
2015	2293640	Les Minions	Animation	Action	Adventure
2015	1951266	Hunger Games: La révolte - 2ème partie	Action	Adventure	Sci-Fi
2015	3659388	Seul sur Mars	Adventure	Drama	Sci-Fi
2015	1661199	Cendrillon	Drama	Family	Fantasy
2015	2379713	007 Spectre	Action	Adventure	Thriller
2015	2381249	Mission: Impossible - Rogue Nation	Action	Adventure	Thriller
2015	2848292	Pitch Perfect 2	Comedy	Music	
2015	1663202	The Revenant	Action	Adventure	Biography
2015	0478970	Ant-Man	Action	Adventure	Comedy
2015	2224026	En route!	Animation	Adventure	Comedy
2015	2510894	Hôtel Transylvanie 2	Animation	Comedy	Family
2015	2322441	Cinquante nuances de Grey	Drama	Romance	Thriller
2015	2279373	Bob l'éponge, le film: Un héros sort de l'eau	Animation	Adventure	Comedy
2015	1398426	N.W.A: Straight Outta Compton	Biography	Drama	History
2015	2126355	San Andreas	Action	Adventure	Drama
2014	2179136	American Sniper	Action	Biography	Drama
2014	1951265	Hunger Games: La révolte - 1ère partie	Action	Adventure	Sci-Fi
2014	2015381	Les gardiens de la galaxie	Action	Adventure	Comedy
2014	1843866	Captain America: Le soldat de l'hiver	Action	Adventure	Sci-Fi
2014	1490017	La grande aventure Lego	Animation	Action	Adventure
2014	2310332	The Hobbit: The Battle of the Five Armies	Adventure	Fantasy	
2014	2109248	Transformers: L'âge de l'extinction	Action	Adventure	Sci-Fi
2014	1587310	Maléfique	Action	Adventure	Family
2014	1877832	X-Men: Days of Future Past	Action	Adventure	Sci-Fi
2014	2245084	Les Nouveaux Héros	Animation	Action	Adventure
2014	2103281	La planète des singes: L'affrontement	Action	Adventure	Drama
2014	1872181	The Amazing Spider-Man: Le destin d'un héros	Action	Adventure	Sci-Fi
2014	0831387	Godzilla	Action	Adventure	Sci-Fi
2014	2294449	22 Jump Street	Action	Comedy	Crime
2014	1291150	Ninja Turtles	Action	Adventure	Comedy
2014	0816692	Interstellar	Adventure	Drama	Sci-Fi
2014	1646971	Dragons 2	Animation	Action	Adventure
2014	2267998	Gone Girl	Crime	Drama	Mystery
2014	1840309	Divergente	Action	Adventure	Mystery
2014	2004420	Nos pires voisins	Comedy		
2013	1951264	Hunger Games: L'embrasement	Action	Adventure	Sci-Fi
2013	1300854	Iron Man 3	Action	Adventure	Sci-Fi
2013	2294629	La reine des neiges	Animation	Adventure	Comedy
2013	1690953	Moi, moche et méchant 2	Animation	Adventure	Comedy
2013	0770828	Man of Steel	Action	Adventure	Fantasy
2013	1454468	Gravity	Drama	Sci-Fi	Thriller
2013	1453405	Monstres Academy	Animation	Adventure	Comedy
2013	1170358	Le Hobbit: La Désolation de Smaug	Adventure	Fantasy	
2013	1905041	Fast & Furious 6	Action	Crime	Thriller
2013	1623205	Le monde fantastique d'Oz	Adventure	Family	Fantasy
2013	1408101	Star Trek Into Darkness	Action	Adventure	Sci-Fi
2013	1981115	Thor: Le monde des ténèbres	Action	Adventure	Fantasy
2013	0816711	World War Z	Action	Adventure	Horror
2013	0481499	Les Croods	Animation	Action	Adventure
2013	2404463	Les flingueuses	Action	Comedy	Crime
2013	1723121	Les Miller, une famille en herbe	Comedy	Crime	
2013	1800241	American Bluff	Crime	Drama	
2013	1343092	Gatsby le magnifique	Drama	Romance	
2013	1457767	Conjuring: Les dossiers Warren	Horror	Mystery	Thriller
2013	2024432	Arnaque à la carte	Adventure	Comedy	Crime
2012	0848228	Avengers	Action	Adventure	Sci-Fi
2012	1345836	The Dark Knight Rises	Action	Thriller	
2012	1392170	Hunger Games	Action	Adventure	Sci-Fi
2012	1074638	Skyfall	Action	Adventure	Thriller
2012	0903624	The Hobbit: An Unexpected Journey	Adventure	Family	Fantasy
2012	1673434	Twilight: Chapitre 5 - Révélation, 2e partie	Adventure	Drama	Fantasy
2012	0948470	The Amazing Spider-Man	Action	Adventure	Sci-Fi
2012	1217209	Rebelle	Animation	Adventure	Comedy
2012	1637725	Ted	Comedy	Fantasy	Romance
2012	1277953	Madagascar 3: Bons baisers d'Europe	Animation	Adventure	Comedy
2012	1482459	Le Lorax	Animation	Adventure	Comedy
2012	1772341	Les mondes de Ralph	Animation	Adventure	Comedy
2012	0443272	Lincoln	Biography	Drama	History
2012	1409024	Men in Black 3	Action	Adventure	Comedy
2012	1853728	Django Unchained	Drama	Western	
2012	1667889	L'âge de glace 4: La dérive des continents	Animation	Adventure	Comedy
2012	1735898	Blanche-Neige et le chasseur	Action	Adventure	Drama
2012	1707386	Les Misérables	Drama	History	Musical
2012	0837562	Hôtel Transylvanie	Animation	Comedy	Family
2012	1397280	Taken 2	Action	Crime	Thriller
2011	1201607	Harry Potter et les reliques de la mort: 2ème partie	Adventure	Drama	Fantasy
2011	1399103	Transformers 3: La face cachée de la lune	Action	Adventure	Sci-Fi
2011	1324999	Twilight: Chapitre 4 - Révélation, 1ère partie	Adventure	Drama	Fantasy
2011	1411697	Very Bad Trip 2	Comedy	Mystery	
2011	1298650	Pirates des Caraïbes: La fontaine de jouvence	Action	Adventure	Fantasy
2011	1596343	Fast & Furious 5	Action	Crime	Thriller
2011	1229238	Mission: Impossible - Protocole fantôme	Action	Adventure	Thriller
2011	1216475	Cars 2	Animation	Adventure	Comedy
2011	1515091	Sherlock Holmes: Jeu d'ombres	Action	Adventure	Crime
2011	0800369	Thor	Action	Adventure	Fantasy
2011	1318514	La planète des singes: Les origines	Action	Drama	Sci-Fi
2011	0458339	Captain America: First Avenger	Action	Adventure	Sci-Fi
2011	1454029	La couleur des sentiments	Drama		
2011	1478338	Mes meilleures amies	Comedy	Romance	
2011	1302011	Kung Fu Panda 2	Animation	Action	Adventure
2011	0448694	Le chat potté	Animation	Action	Adventure
2011	1270798	X-Men: Le commencement	Action	Adventure	Sci-Fi
2011	1436562	Rio	Animation	Adventure	Comedy
2011	0472181	Les Schtroumpfs	Animation	Adventure	Comedy
2011	1615918	Alvin et les Chipmunks 3	Animation	Adventure	Comedy
2010	0435761	Toy Story 3	Animation	Adventure	Comedy
2010	1014759	Alice au pays des merveilles	Adventure	Family	Fantasy
2010	1228705	Iron Man 2	Action	Sci-Fi	
2010	1325004	Twilight: chapitre 3 - Hésitation	Adventure	Drama	Fantasy
2010	0926084	Harry Potter et les reliques de la mort: 1ère partie	Adventure	Fantasy	Mystery
2010	1375666	Inception	Action	Adventure	Sci-Fi
2010	1323594	Moi, moche et méchant	Animation	Comedy	Family
2010	0892791	Shrek 4, il était une fin	Animation	Adventure	Comedy
2010	0892769	Dragons	Animation	Action	Adventure
2010	0398286	Raiponce	Animation	Adventure	Comedy
2010	1155076	Karaté Kid	Action	Drama	Family
2010	1104001	Tron: L'héritage	Action	Adventure	Fantasy
2010	1403865	True Grit	Adventure	Drama	Western
2010	0800320	Le choc des Titans	Action	Adventure	Fantasy
2010	1375670	Copains pour toujours	Comedy		
2010	1001526	Megamind	Animation	Action	Comedy
2010	0970866	Mon beau-père et nous	Comedy	Romance	
2010	1504320	Le discours d'un roi	Biography	Drama	History
2010	0938283	Le dernier maître de l'air	Action	Adventure	Family
2010	1130884	Shutter Island	Mystery	Thriller	
2009	0499549	Avatar	Action	Adventure	Fantasy
2009	1055369	Transformers - La revanche	Action	Adventure	Sci-Fi
2009	0417741	Harry Potter et le prince de sang-mêlé	Adventure	Family	Fantasy
2009	1259571	Twilight: Chapitre 2 - Tentation	Adventure	Drama	Fantasy
2009	1049413	Là-haut	Animation	Adventure	Comedy
2009	1119646	Very Bad Trip	Comedy		
2009	0796366	Star Trek	Action	Adventure	Sci-Fi
2009	0878804	The Blind Side - l'éveil d'un champion	Biography	Drama	Sport
2009	1231580	Alvin et les Chipmunks 2	Animation	Comedy	Family
2009	0988045	Sherlock Holmes	Action	Adventure	Crime
2009	0892782	Monstres contre Aliens	Animation	Action	Adventure
2009	1080016	L'âge de glace 3: Le temps des dinosaures	Animation	Action	Adventure
2009	0458525	X-Men Origins: Wolverine	Action	Adventure	Sci-Fi
2009	1078912	La nuit au musée 2	Adventure	Comedy	Family
2009	1190080	2012	Action	Adventure	Sci-Fi
2009	1041829	La proposition	Comedy	Drama	Romance
2009	1013752	Fast and Furious 4	Action	Crime	Thriller
2009	1046173	G.I. Joe - Le réveil du Cobra	Action	Adventure	Sci-Fi
2009	1067106	Le drôle de Noël de Scrooge	Animation	Drama	Family
2009	0808151	Anges et Démons	Mystery	Thriller	
2008	0468569	The Dark Knight: Le chevalier noir	Action	Crime	Drama
2008	0371746	Iron Man	Action	Adventure	Sci-Fi
2008	0367882	Indiana Jones et le royaume du crâne de cristal	Action	Adventure	Fantasy
2008	0448157	Hancock	Action	Drama	Fantasy
2008	0910970	Wall-E	Animation	Adventure	Family
2008	0441773	Kung Fu Panda	Animation	Action	Adventure
2008	1099212	Twilight: Chapitre 1 - Fascination	Drama	Fantasy	Romance
2008	0479952	Madagascar 2 - La grande évasion	Animation	Adventure	Comedy
2008	0830515	Quantum of Solace	Action	Adventure	Thriller
2008	0451079	Horton	Animation	Adventure	Comedy
2008	1000774	Sex and the City: Le film	Comedy	Drama	Romance
2008	1205489	Gran Torino	Drama		
2008	0936501	Taken	Action	Crime	Thriller
2008	0795421	Mamma Mia!	Comedy	Musical	Romance
2008	0822832	Marley & Moi	Comedy	Drama	Family
2008	0499448	Le monde de Narnia: chapitre 2 - Le prince Caspian	Action	Adventure	Family
2008	1010048	Slumdog Millionaire	Drama	Romance	
2008	0800080	L'incroyable Hulk	Action	Adventure	Sci-Fi
2008	0493464	Wanted: Choisis ton destin	Action	Crime	Fantasy
