year	imdbId	title	originalTitle	genre1	genre2	genre3	boxOffice	rank	category	winner
1996	112384	Apollo 13	Apollo 13	Adventure	Drama	History	279879072	3	Best Picture	false
1996	112431	Babe, le cochon devenu berger	Babe	Comedy	Drama	Family	107226000	27	Best Picture	false
1996	110877	Le facteur	Il postino	Biography	Comedy	Drama	35176780	62	Best Picture	false
1996	114388	Raison et sentiments	Sense and Sensibility	Drama	Romance		69524269	39	Best Picture	false
1996	114388	Raison et sentiments	Sense and Sensibility	Drama	Romance		69524269	39	Best Adapted Screenplay	true
1996	112384	Apollo 13	Apollo 13	Adventure	Drama	History	279879072	3	Best Adapted Screenplay	false
1996	112431	Babe, le cochon devenu berger	Babe	Comedy	Drama	Family	107226000	27	Best Adapted Screenplay	false
1996	110877	Le facteur	Il postino	Biography	Comedy	Drama	35176780	62	Best Adapted Screenplay	false
1996	113627	Leaving Las Vegas	Leaving Las Vegas	Drama	Romance		51469038	57	Best Adapted Screenplay	false
1996	114814	Usual Suspects	The Usual Suspects	Crime	Mystery	Thriller	37579924	76	Best Original Screenplay	true
1996	112573	Braveheart	Braveheart	Biography	Drama	History	121716000	18	Best Original Screenplay	false
1996	113819	Maudite Aphrodite	Mighty Aphrodite	Comedy	Fantasy	Romance	10787000	134	Best Original Screenplay	false
1996	113987	Nixon	Nixon	Biography	Drama	History	21833145	98	Best Original Screenplay	false
1996	114709	Toy Story	Toy Story	Animation	Adventure	Comedy	308791935	1	Best Original Screenplay	false
1995	110322	Légendes d'automne	Legends of the Fall	Drama	Romance	War	109954156	18	Best Cinematography	true
1995	109830	Forrest Gump	Forrest Gump	Drama	Romance		544916100	1	Best Cinematography	false
1995	111161	Les évadés	The Shawshank Redemption	Drama			46763423	52	Best Cinematography	false
1995	111495	Trois couleurs: Rouge	Trois couleurs: Rouge	Drama	Mystery	Romance	6672081	147	Best Cinematography	false
1995	111756	Wyatt Earp	Wyatt Earp	Adventure	Biography	Crime	41335800	56	Best Cinematography	false
1995	109830	Forrest Gump	Forrest Gump	Drama	Romance		544916100	1	Best Directing	true
1995	111495	Trois couleurs: Rouge	Trois couleurs: Rouge	Drama	Mystery	Romance	6672081	147	Best Directing	false
1995	110912	Pulp Fiction	Pulp Fiction	Crime	Drama		178082457	10	Best Directing	false
1995	110932	Quiz Show	Quiz Show	Biography	Drama	History	40957321	57	Best Directing	false
1995	109348	Coups de feu sur Broadway	Coups de feu sur Broadway	Comedy	Crime		22083166	99	Best Directing	false
1995	109830	Forrest Gump	Forrest Gump	Drama	Romance		544916100	1	Best Visual Effects	true
1995	110475	The Mask	The Mask	Comedy	Fantasy		197898904	9	Best Visual Effects	false
1995	111503	True Lies - Le caméléon	True Lies	Action	Comedy	Thriller	241365978	3	Best Visual Effects	false
1995	109830	Forrest Gump	Forrest Gump	Drama	Romance		544916100	1	Best Picture	true
1995	109831	4 mariages et 1 enterrement	Four Weddings and a Funeral	Comedy	Drama	Romance	86956372	22	Best Picture	false
1995	111161	Les évadés	The Shawshank Redemption	Drama			46763423	52	Best Picture	false
1995	110912	Pulp Fiction	Pulp Fiction	Crime	Drama		178082457	10	Best Picture	false
1995	110932	Quiz Show	Quiz Show	Biography	Drama	History	40957321	57	Best Picture	false
1995	109830	Forrest Gump	Forrest Gump	Drama	Romance		544916100	1	Best Adapted Screenplay	true
1995	110428	La folie du roi George	The Madness of King George	Biography	Comedy	Drama	25144340	94	Best Adapted Screenplay	false
1995	111161	Les évadés	The Shawshank Redemption	Drama			46763423	52	Best Adapted Screenplay	false
1995	110932	Quiz Show	Quiz Show	Biography	Drama	History	40957321	57	Best Adapted Screenplay	false
1995	110684	Un homme presque parfait	Nobody's Fool	Comedy	Drama		65154681	36	Best Adapted Screenplay	false
1995	110912	Pulp Fiction	Pulp Fiction	Crime	Drama		178082457	10	Best Original Screenplay	true
1995	109831	4 mariages et 1 enterrement	Four Weddings and a Funeral	Comedy	Drama	Romance	86956372	22	Best Original Screenplay	false
1995	109348	Coups de feu sur Broadway	Bullets Over Broadway	Comedy	Crime		22083166	99	Best Original Screenplay	false
1995	110005	Créatures célestes	Heavenly Creatures	Biography	Crime	Drama	5031072	157	Best Original Screenplay	false
1995	111495	Trois couleurs: Rouge	Trois couleurs: Rouge	Drama	Mystery	Romance	6672081	147	Best Original Screenplay	false
1994	108052	La liste de Schindler	Schindler's List	Biography	Drama	History	163314204	9	Best Cinematography	true
1994	106332	Adieu, ma concubine	Ba wang bie ji	Drama	Music	Romance	8868709	137	Best Cinematography	false
1994	107822	La leçon de piano	The Piano	Drama	Music	Romance	68268600	37	Best Cinematography	false
1994	106977	Le fugitif	The Fugitive	Action	Crime	Drama	312588792	3	Best Cinematography	false
1994	108065	À la recherche de Bobby Fischer	Searching for Bobby Fischer	Biography	Drama		12352851	122	Best Cinematography	false
1994	108052	La liste de Schindler	La liste de Schindler	Biography	Drama	History	163314204	9	Best Directing	true
1994	107943	Les vestiges du jour	Les vestiges du jour	Drama	Romance		39023445	66	Best Directing	false
1994	107822	La leçon de piano	La leçon de piano	Drama	Music	Romance	68268600	37	Best Directing	false
1994	107207	Au nom du père	Au nom du père	Biography	Drama		42517697	60	Best Directing	false
1994	108122	Short Cuts - Les Américains	Short Cuts - Les Américains	Comedy	Drama		10388664	130	Best Directing	false
1994	107290	Jurassic Park	Jurassic Park	Adventure	Sci-Fi	Thriller	684171599	1	Best Visual Effects	true
1994	106582	Cliffhanger, traque au sommet	Cliffhanger	Action	Adventure	Thriller	142883658	10	Best Visual Effects	false
1994	107688	L'étrange Noël de monsieur Jack	The Nightmare Before Christmas	Animation	Family	Fantasy	127640535	13	Best Visual Effects	false
1994	108052	La liste de Schindler	Schindler's List	Biography	Drama	History	163314204	9	Best Picture	true
1994	107207	Au nom du père	In the Name of the Father	Biography	Drama		42517697	60	Best Picture	false
1994	107822	La leçon de piano	The Piano	Drama	Music	Romance	68268600	37	Best Picture	false
1994	106977	Le fugitif	The Fugitive	Action	Crime	Drama	312588792	3	Best Picture	false
1994	107943	Les vestiges du jour	The Remains of the Day	Drama	Romance		39023445	66	Best Picture	false
1994	108052	La liste de Schindler	Schindler's List	Biography	Drama	History	163314204	9	Best Adapted Screenplay	true
1994	107207	Au nom du père	In the Name of the Father	Biography	Drama		42517697	60	Best Adapted Screenplay	false
1994	106226	Le temps de l'innocence	The Age of Innocence	Drama	Romance		54740000	50	Best Adapted Screenplay	false
1994	108101	Les ombres du coeur	Shadowlands	Biography	Drama	Romance	43931400	59	Best Adapted Screenplay	false
1994	107943	Les vestiges du jour	The Remains of the Day	Drama	Romance		39023445	66	Best Adapted Screenplay	false
1994	107822	La leçon de piano	The Piano	Drama	Music	Romance	68268600	37	Best Original Screenplay	true
1994	107206	Dans la ligne de mire	In the Line of Fire	Action	Crime	Drama	173934281	7	Best Original Screenplay	false
1994	108160	Nuits blanches à Seattle	Sleepless in Seattle	Comedy	Drama	Romance	215106110	5	Best Original Screenplay	false
1994	107818	Philadelphia	Philadelphia	Drama			131451517	12	Best Original Screenplay	false
1994	106673	Président d'un jour	Dave	Comedy	Romance		107560207	17	Best Original Screenplay	false
1993	105265	Et au milieu coule une rivière	A River Runs Through It	Drama			75586111	37	Best Cinematography	true
1993	104427	Hoffa	Hoffa	Biography	Crime	Drama	42241110	52	Best Cinematography	false
1993	105695	Impitoyable	Unforgiven	Drama	Western		176013957	11	Best Cinematography	false
1993	101316	L'amant	L'amant	Biography	Drama	Romance	8524597	125	Best Cinematography	false
1993	104454	Retour à Howards End	Howards End	Drama	Romance		45182580	48	Best Cinematography	false
1993	105695	Impitoyable	Impitoyable	Drama	Western		176013957	11	Best Directing	true
1993	104454	Retour à Howards End	Retour à Howards End	Drama	Romance		45182580	48	Best Directing	false
1993	105323	Le temps d'un week-end	Le temps d'un week-end	Drama			111178356	19	Best Directing	false
1993	104036	The Crying Game	The Crying Game	Crime	Drama	Romance	108835260	20	Best Directing	false
1993	105151	The Player	The Player	Comedy	Crime	Drama	37768614	57	Best Directing	false
1993	104070	La mort vous va si bien	Death Becomes Her	Comedy	Fantasy	Horror	101655411	24	Best Visual Effects	true
1993	103644	Alien 3	Alien³	Action	Horror	Sci-Fi	96524064	28	Best Visual Effects	false
1993	103776	Batman, le défi	Batman Returns	Action	Crime	Fantasy	283327154	3	Best Visual Effects	false
1993	105695	Impitoyable	Unforgiven	Drama	Western		176013957	11	Best Picture	true
1993	104257	Des hommes d'honneur	A Few Good Men	Drama	Thriller		245931909	5	Best Picture	false
1993	105323	Le temps d'un week-end	Scent of a Woman	Drama			111178356	19	Best Picture	false
1993	104454	Retour à Howards End	Howards End	Drama	Romance		45182580	48	Best Picture	false
1993	104036	The Crying Game	The Crying Game	Crime	Drama	Romance	108835260	20	Best Picture	false
1993	104454	Retour à Howards End	Howards End	Drama	Romance		45182580	48	Best Adapted Screenplay	true
1993	101811	Avril enchanté	Enchanted April	Drama			22968295	84	Best Adapted Screenplay	false
1993	105265	Et au milieu coule une rivière	A River Runs Through It	Drama			75586111	37	Best Adapted Screenplay	false
1993	105323	Le temps d'un week-end	Scent of a Woman	Drama			111178356	19	Best Adapted Screenplay	false
1993	105151	The Player	The Player	Comedy	Crime	Drama	37768614	57	Best Adapted Screenplay	false
1993	104036	The Crying Game	The Crying Game	Crime	Drama	Romance	108835260	20	Best Original Screenplay	true
1993	105695	Impitoyable	Unforgiven	Drama	Western		176013957	11	Best Original Screenplay	false
1993	104756	Lorenzo	Lorenzo's Oil	Drama			12678315	107	Best Original Screenplay	false
1993	104466	Maris et femmes	Husbands and Wives	Comedy	Drama	Romance	18366777	96	Best Original Screenplay	false
1993	105107	Passion Fish	Passion Fish	Drama			9421437	119	Best Original Screenplay	false
1992	102138	JFK	JFK	Drama	History	Thriller	126729896	17	Best Cinematography	true
1992	101516	Bugsy	Bugsy	Biography	Crime	Drama	88405228	24	Best Cinematography	false
1992	102713	Le prince des marées	The Prince of Tides	Drama	Romance		134617678	16	Best Cinematography	false
1992	103064	Terminator 2 - Le jugement dernier	Terminator 2: Judgment Day	Action	Sci-Fi		368718030	2	Best Cinematography	false
1992	103074	Thelma & Louise	Thelma & Louise	Adventure	Crime	Drama	81649800	27	Best Cinematography	false
1992	102926	Le silence des agneaux	Le silence des agneaux	Crime	Drama	Thriller	235337259	4	Best Directing	true
1992	101516	Bugsy	Bugsy	Biography	Crime	Drama	88405228	24	Best Directing	false
1992	101507	Boyz'n the Hood, la loi de la rue	Boyz'n the Hood, la loi de la rue	Crime	Drama		103507324	22	Best Directing	false
1992	102138	JFK	JFK	Drama	History	Thriller	126729896	17	Best Directing	false
1992	103074	Thelma & Louise	Thelma & Louise	Adventure	Crime	Drama	81649800	27	Best Directing	false
1992	103064	Terminator 2 - Le jugement dernier	Terminator 2: Judgment Day	Action	Sci-Fi		368718030	2	Best Visual Effects	true
1992	101393	Backdraft	Backdraft	Action	Crime	Drama	140163453	14	Best Visual Effects	false
1992	102057	Hook ou la revanche du Capitaine Crochet	Hook	Adventure	Comedy	Family	215378681	6	Best Visual Effects	false
1992	102926	Le silence des agneaux	The Silence of the Lambs	Crime	Drama	Thriller	235337259	4	Best Picture	true
1992	101516	Bugsy	Bugsy	Biography	Crime	Drama	88405228	24	Best Picture	false
1992	102138	JFK	JFK	Drama	History	Thriller	126729896	17	Best Picture	false
1992	101414	La Belle et la Bête	Beauty and the Beast	Animation	Family	Fantasy	394141716	1	Best Picture	false
1992	102713	Le prince des marées	The Prince of Tides	Drama	Romance		134617678	16	Best Picture	false
1992	102926	Le silence des agneaux	The Silence of the Lambs	Crime	Drama	Thriller	235337259	4	Best Adapted Screenplay	true
1992	101921	Beignets de tomates vertes	Fried Green Tomatoes	Drama			148353301	11	Best Adapted Screenplay	false
1992	99776	Europa Europa	Europa Europa	Drama	History	War	10036328	117	Best Adapted Screenplay	false
1992	102138	JFK	JFK	Drama	History	Thriller	126729896	17	Best Adapted Screenplay	false
1992	102713	Le prince des marées	The Prince of Tides	Drama	Romance		134617678	16	Best Adapted Screenplay	false
1992	103074	Thelma & Louise	Thelma & Louise	Adventure	Crime	Drama	81649800	27	Best Original Screenplay	true
1992	101507	Boyz'n the Hood, la loi de la rue	Boyz n the Hood	Crime	Drama		103507324	22	Best Original Screenplay	false
1992	101516	Bugsy	Bugsy	Biography	Crime	Drama	88405228	24	Best Original Screenplay	false
1992	101889	Fisher King - Le roi pêcheur	The Fisher King	Comedy	Drama	Fantasy	75411883	31	Best Original Screenplay	false
1992	101969	Grand Canyon	Grand Canyon	Crime	Drama		59837436	43	Best Original Screenplay	false
1991	99348	Danse avec les loups	Dances with Wolves	Adventure	Drama	Western	340786368	3	Best Cinematography	true
1991	99073	Avalon	Avalon	Drama			29120472	75	Best Cinematography	false
1991	99422	Dick Tracy	Dick Tracy	Action	Comedy	Crime	191916643	9	Best Cinematography	false
1991	99762	Henry et June	Henry & June	Biography	Drama		21399780	90	Best Cinematography	false
1991	99674	Le parrain, 3ème partie	The Godfather: Part III	Crime	Drama		123332214	17	Best Cinematography	false
1991	99348	Danse avec les loups	Danse avec les loups	Adventure	Drama	Western	340786368	3	Best Directing	true
1991	100486	Le mystère Von Bulow	Le mystère Von Bulow	Biography	Drama	Mystery	28573492	78	Best Directing	false
1991	99674	Le parrain, 3ème partie	Le parrain, 3ème partie	Crime	Drama		123332214	17	Best Directing	false
1991	99685	Les affranchis	Les affranchis	Crime	Drama		86647328	26	Best Directing	false
1991	99703	Les arnaqueurs	Les arnaqueurs	Crime	Drama	Thriller	24876522	86	Best Directing	false
1991	99348	Danse avec les loups	Dances with Wolves	Adventure	Drama	Western	340786368	3	Best Picture	true
1991	99653	Ghost	Ghost	Drama	Fantasy	Romance	402617916	2	Best Picture	false
1991	99077	L'éveil	Awakenings	Biography	Drama		96378478	23	Best Picture	false
1991	99674	Le parrain, 3ème partie	The Godfather: Part III	Crime	Drama		123332214	17	Best Picture	false
1991	99685	Les affranchis	Goodfellas	Crime	Drama		86647328	26	Best Picture	false
1991	100802	Total Recall	Total Recall	Action	Sci-Fi	Thriller	220880454	7	Best Visual Effects	false
1991	99348	Danse avec les loups	Dances with Wolves	Adventure	Drama	Western	340786368	3	Best Adapted Screenplay	true
1991	99077	L'éveil	Awakenings	Biography	Drama		96378478	23	Best Adapted Screenplay	false
1991	100486	Le mystère Von Bulow	Reversal of Fortune	Biography	Drama	Mystery	28573492	78	Best Adapted Screenplay	false
1991	99685	Les affranchis	Goodfellas	Crime	Drama		86647328	26	Best Adapted Screenplay	false
1991	99703	Les arnaqueurs	The Grifters	Crime	Drama	Thriller	24876522	86	Best Adapted Screenplay	false
1991	99653	Ghost	Ghost	Drama	Fantasy	Romance	402617916	2	Best Original Screenplay	true
1991	99012	Alice	Alice	Comedy	Romance		13563546	107	Best Original Screenplay	false
1991	99073	Avalon	Avalon	Drama			29120472	75	Best Original Screenplay	false
1991	99699	Green Card	Green Card	Comedy	Drama	Romance	55293234	38	Best Original Screenplay	false
1991	100142	Metropolitan	Metropolitan	Comedy	Drama	Romance	5435684	132	Best Original Screenplay	false
1990	97441	Glory	Glory	Biography	Drama	History	51781900	43	Best Cinematography	true
1990	96754	Abyss	The Abyss	Adventure	Drama	Sci-Fi	105109820	24	Best Cinematography	false
1990	96943	Blaze	Blaze	Biography	Drama		36923304	53	Best Cinematography	false
1990	96969	Né un 4 juillet	Born on the Fourth of July	Biography	Drama	War	135103277	17	Best Cinematography	false
1990	97322	Susie et les Baker Boys	The Fabulous Baker Boys	Drama	Music	Romance	34933000	58	Best Cinematography	false
1990	96969	Né un 4 juillet	Né un 4 juillet	Biography	Drama	War	135103277	17	Best Directing	true
1990	97937	My Left Foot	My Left Foot	Biography	Drama		28454744	65	Best Directing	false
1990	97499	Henry V	Henry V	Action	Biography	Drama	19610921	82	Best Directing	false
1990	97165	Le cercle des poètes disparus	Le cercle des poètes disparus	Comedy	Drama		185010023	11	Best Directing	false
1990	97123	Crimes et délits	Crimes et délits	Comedy	Drama		35231574	57	Best Directing	false
1990	96754	Abyss	The Abyss	Adventure	Drama	Sci-Fi	105109820	24	Best Visual Effects	true
